contrast,collection,pathway,NES,pval,padj,size,leadingEdge
LumB_vs_GTEx,Hallmark,HALLMARK_IL2_STAT5_SIGNALING,-1.26539173326395,0.058010256302855,0.137057198957295,146,CAPN3;SHE;PTH1R;CDKN1C;MAFF;PLPP1;ITIH5;BMP2;AGER;IL1RL1;TNFRSF8;IL3RA;SLC2A3;DHRS3;GADD45B;TNFRSF1B;SH3BGRL2;ABCB1;MAP3K8;FLT3LG;IFNGR1;KLF6;PTCH1;PIM1;MYO1C;EMP1;CSF1;PENK;CCND3;ARL4A;IL4R;ITGA6;CCND2;CD79B;IRF4;SCN9A;RNH1;TRAF1;NRP1;NFKBIZ;ENO3;TNFRSF4;RORA;CD81
LumB_vs_GTEx,KEGG_Legacy,KEGG_FATTY_ACID_METABOLISM,-1.39723612561037,0.0612520525987172,0.140097779880045,32,ACADVL;ADH4;ADH1A;ADH1B;ACADS;ADH6;ACSL1;ACSL5;ACSL4;CPT1B;ALDH2
LumB_vs_GTEx,KEGG_Legacy,KEGG_HEMATOPOIETIC_CELL_LINEAGE,-1.36575914359312,0.0606234068245636,0.140097779880045,64,IL11RA;TPO;CD34;IL3RA;CD36;CSF3;FLT3LG;IL1R1;MME;GP9;CSF1;ITGA5;ITGB3;IL4R;ITGA6;ANPEP;KIT;FCER2
LumB_vs_GTEx,KEGG_Legacy,KEGG_ECM_RECEPTOR_INTERACTION,-1.28660681308206,0.0606741573033708,0.140097779880045,69,ITGA7;VWF;LAMA2;HSPG2;ITGA10;LAMB1;RELN;CD36;LAMB2;SV2B;COL5A3;GP9;ITGA5;LAMA4;COL6A6;ITGB3;LAMC1;ITGA6;THBS3;COL4A6;LAMA1;LAMC3;COL6A2;ITGA9;COL4A4;LAMA3;LAMB3;COL6A1;LAMB4
LumB_vs_GTEx,KEGG_Legacy,KEGG_LINOLEIC_ACID_METABOLISM,-1.43545003455945,0.06315167942134,0.141506183227898,24,JMJD7-PLA2G4B;CYP3A5;PLA2G4B;PLA2G2A;CYP3A7;CYP3A4;CYP2E1;PLA2G4A;CYP3A43;PLA2G1B;CYP1A2
LumB_vs_GTEx,KEGG_Legacy,KEGG_NOTCH_SIGNALING_PATHWAY,-1.39286441255733,0.0631841562319915,0.141506183227898,34,NOTCH4;DLL1;DTX1;MAML2;KAT2A;JAG1;NUMBL;JAG2;DVL1;DVL2;RFNG;KAT2B;DTX4;RBPJL;NOTCH3;HES1;DTX3;HES5
LumB_vs_GTEx,KEGG_Legacy,KEGG_CARDIAC_MUSCLE_CONTRACTION,-1.30972127146043,0.0659340659340659,0.146142517276538,60,MYH7;ATP1A2;MYL2;ATP1B2;MYH6;TPM2;COX7A1;CACNB2;UQCRHL;MT-CYB;ACTC1;RYR2;CACNB1;MT-CO3;TNNT2;CACNA2D4;FXYD2;TPM1;CACNA2D3;MT-CO2;CACNA1C;CACNA1S;CACNA2D1;COX6B2;ATP1B4;CACNA1F;SLC9A6
LumB_vs_GTEx,Hallmark,HALLMARK_ANDROGEN_RESPONSE,1.2911307708134,0.0670289855072464,0.14705338657202,83,CENPN;SMS;SORD;KRT8;MAP7;PA2G4;XRCC5;DHCR24;VAPA;ACSL3;GNAI3;HMGCR;SPDEF;CCND1;SRP19;TMEM50A;LMAN1;KRT19;ABHD2;SEC24D;NCOA4;XRCC6;B4GALT1;NGLY1;UBE2J1;APPBP2;RRP12;HMGCS1;H1-0;RAB4A;ZMIZ1;SCD;SPCS3;HOMER2;IDI1;INPP4B;AKT1;STK39;ITGAV;PGM3;UAP1
LumB_vs_GTEx,KEGG_Legacy,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,1.29907844338801,0.0677361853832442,0.147103836943409,55,ATP6AP1;ATP6V1D;ATP6V1A;F11R;CASP3;ATP6V0D2;ATP6V1C1;ATP6V1G1;CDC42;MAPK13;MAPK9;RAC1;ATP6V1F;ATP6V0E2;ATP6V1H;PAK1;IGSF5;ATP6V0E1;ADAM10;CCL5
LumB_vs_GTEx,Hallmark,HALLMARK_HEDGEHOG_SIGNALING,-1.36183296724041,0.0690423162583519,0.147722067580424,29,ETS2;PML;CNTFR;DPYSL2;PTCH1;GLI1;TLE1;NRP1;VEGFA;VLDLR;CRMP1;L1CAM;HEY2
LumB_vs_GTEx,KEGG_Legacy,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,1.31832963990082,0.0693950177935943,0.147722067580424,73,BUB1;CCNB2;CDK1;CDC25C;MAD2L1;PKMYT1;PLK1;CDC25A;CCNA2;PIK3R2;HSP90AA1;HSP90AB1;MAPK13;MAPK9;GNAI3
LumB_vs_GTEx,KEGG_Legacy,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,1.34152557485866,0.0755064456721915,0.156095055956934,32,EPRS1;BLVRA;HCCS;HMBS;HMOX1;FECH;UROS;COX15;COX10;GUSB;BLVRB;UGT2B10;UGT2B11;HMOX2
LumB_vs_GTEx,KEGG_Legacy,KEGG_PEROXISOME,1.29588730251458,0.0754039497307002,0.156095055956934,62,AMACR;PRDX1;IDH2;SLC25A17;PEX11B;NUDT19;PEX2;ACSL3;GNPAT;ABCD3;SLC27A2;PMVK;PEX7;PEX12;SOD1;PXMP4;NUDT12;MVK;CROT;PEX3;MPV17L;HMGCL;PXMP2;FAR1;AGPS;ACOX3;MPV17
LumB_vs_GTEx,KEGG_Legacy,KEGG_VIRAL_MYOCARDITIS,-1.27644465211782,0.0750551876379691,0.156095055956934,61,CAV1;MYH7;MYH3;DMD;MYH11;FYN;LAMA2;MYH1;SGCA;MYH6;MYH2;MYH7B;HLA-E;CD40
LumB_vs_GTEx,KEGG_Legacy,KEGG_INSULIN_SIGNALING_PATHWAY,-1.23206258446291,0.0778032036613272,0.159311321782718,112,TRIP10;ACACB;PYGM;SLC2A4;FOXO1;LIPE;SORBS1;SHC2;INS;MKNK1;GYS2;PCK1;PPARGC1A;CBLB;INPP5K;PHKA2;GCK;RHOQ;PDE3A;AKT3;SHC3;PRKAG2;PRKAA1;PDE3B;PPP1R3A;INPP5D;PIK3R1;SOCS3;SOCS1;TSC1;TSC2
LumB_vs_GTEx,KEGG_Legacy,KEGG_COLORECTAL_CANCER,1.29902199603746,0.0818505338078292,0.166017592157389,52,PIK3R2;MSH2;CASP3;MSH6;CYCS;GSK3B;MAPK9;RAC1;MSH3;CCND1;KRAS;BAX;MAPK1;SMAD2;MLH1;RAC2;RAC3;APC;TGFBR1;PIK3CG;RHOA;AKT1;CTNNB1;PIK3R3;TGFB3;AXIN1
LumB_vs_GTEx,KEGG_Legacy,KEGG_PATHWAYS_IN_CANCER,-1.16156142184596,0.0843373493975904,0.169462898322261,266,BMP2;WNT2B;PPARG;TGFBR2;FOXO1;ZBTB16;FGF2;VEGFD;RUNX1T1;TCF7L1;FGF17;WNT11;PML;IGF1;LAMA2;PTCH2;RXRB;RASSF1;TCF7L2;STAT5A;LAMB1;FGF7;LAMB2;FZD4;JUN;CBLB;STAT5B;MECOM;FLT3LG;PTCH1;PDGFRB;GSTP1;PDGFRA;GLI1;PLD1;PRKCA;FZD9;LAMA4;CEBPA;AKT3;FGF22;RXRG;ETS1;MET;DVL1;LAMC1;DVL2;ITGA6;MITF;FGF10;FGFR1;KIT;PIK3R1;NFKBIA;PGF;KLK3;COL4A6;TRAF1;FAS;VEGFA;LAMA1;LAMC3;ABL1;HGF;PTGS2;FOS;FGF8;DAPK2;GLI2;HHIP;COL4A4;LAMA3;RELA;MYC;FGF11;CDKN1A;NTRK1;MMP2;VEGFB;STK36;LAMB3
LumB_vs_GTEx,KEGG_Legacy,KEGG_BASAL_TRANSCRIPTION_FACTORS,1.36522542678265,0.0888888888888889,0.173737373737374,26,GTF2E1;GTF2IRD1;GTF2H3;TAF2;TAF13;TAF12;GTF2A2;TAF9;TAF5L;TAF4;TAF6;GTF2H2;TAF5;GTF2F2
LumB_vs_GTEx,KEGG_Legacy,KEGG_CELL_ADHESION_MOLECULES_CAMS,-1.22101683236692,0.0885780885780886,0.173737373737374,106,CLDN5;CLDN15;ESAM;ICAM2;MPZ;CDH5;PTPRM;JAM2;CD34;CLDN11;CADM3;CNTNAP1;NLGN2;NLGN1;PECAM1;HLA-E;NCAM1;CD40;CLDN18;MADCAM1;ITGA6;CLDN10;ITGA9;CLDN23;NRXN2;NLGN3;CLDN2;NRXN1;CD99;NEGR1;HLA-F
LumB_vs_GTEx,Hallmark,HALLMARK_HEME_METABOLISM,1.20931688702542,0.0875656742556918,0.173737373737374,155,EIF2AK1;E2F2;GMPS;ADIPOR1;HDGF;GDE1;CLCN3;LAMP2;IGSF3;TMEM9B;DCAF11;PRDX2;DCUN1D1;BPGM;DCAF10;MINPP1;ACP5;BLVRA;SLC30A1;TENT5C;GLRX5;NCOA4;P4HA2;CTSB;UCP2;BTRC;MBOAT2;SLC7A11;RHCE;HMBS;HTATIP2;NUDT4;TFRC;OSBP2;RAP1GAP;GCLM;SLC2A1;CDR2;FECH;EPB41;UROS;H1-0;ATG4A;KLF1;CDC27;HEBP1;DAAM1;TFDP2;PSMD9
LumB_vs_GTEx,KEGG_Legacy,KEGG_GNRH_SIGNALING_PATHWAY,-1.30751762982884,0.0899667056891893,0.174259835343925,85,ADCY4;ADCY3;MAPK11;JMJD7-PLA2G4B;GNRH1;PLA2G4B;MAPK7;HBEGF;PLD2;JUN;PLA2G2A;MAP2K7;PLA2G4A;MAPK12;PLD1;PRKCA;MAP3K3;ATF4;ADCY6;ADCY5;CACNA1C;CACNA1S;PLA2G1B;MMP2;ADCY8;PTK2B;MAPK10;CACNA1F;PLCB2;ADCY2;PLCB4;CAMK2G;CAMK2D;MAP2K3;GNRH2;PRKACG;PLA2G4E
LumB_vs_GTEx,KEGG_Legacy,KEGG_SELENOAMINO_ACID_METABOLISM,1.34902838819031,0.0929791271347249,0.177292839903459,20,LCMT2;AHCY;METTL6;MARS2;BUD23;SEPHS1;PAPSS1;AHCYL1;GGT1;SCLY
LumB_vs_GTEx,KEGG_Legacy,KEGG_TASTE_TRANSDUCTION,-1.26276560612007,0.0931818181818182,0.177292839903459,48,ADCY4;GNB3;KCNB1;TAS2R20;PDE1A;TAS2R5;TAS2R14;ADCY6;ADCY8;TAS2R4;TAS2R19;PLCB2;TAS1R1;TAS2R10;TAS2R31;TAS2R13
LumB_vs_GTEx,KEGG_Legacy,KEGG_RENIN_ANGIOTENSIN_SYSTEM,-1.45366728119575,0.100080125012259,0.188747604189786,15,ACE2;MME;AGTR1;ANPEP;CMA1;ENPEP;CTSG
LumB_vs_GTEx,KEGG_Legacy,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,1.23587911682109,0.103386809269162,0.193288382546695,79,CXCL10;PIK3R2;CXCL11;TLR7;STAT1;MAPK13;CXCL9;CD80;MAPK9;RAC1;IKBKE;SPP1;MYD88;IL12B;MAPK1;CCL5;FADD;TNF;CCL3;TIRAP;TLR5;CHUK;TBK1;PIK3CG;TAB2;AKT1;CASP8
LumB_vs_GTEx,KEGG_Legacy,KEGG_AXON_GUIDANCE,-1.20972736727164,0.105263157894737,0.195099818511797,105,FES;SEMA3G;EPHA2;FYN;GNAI1;ABLIM3;PAK3;PLXNA2;PPP3CC;SEMA6A;CFL2;ABLIM2;DPYSL2;SEMA6C;SEMA6D;ABLIM1;EPHA4;PLXNB1;PLXNB3;MET;NRP1;CHP2;ABL1;SEMA6B;NCK2;SRGAP2;EPHB1;SLIT2;NFAT5;NFATC1;SEMA3A;NFATC4;EFNB2;SEMA3D;ROCK1;PAK5;SEMA3B;L1CAM;EPHA5
LumB_vs_GTEx,KEGG_Legacy,KEGG_TYROSINE_METABOLISM,-1.2924546011477,0.107758620689655,0.198017978190392,34,TPO;ADH4;AOX1;ADH1A;MAOA;ADH1B;AOC2;ALDH3A1;DCT;ADH6;HPD;NAA80;ALDH1A3;ADH5;TRMT11;PNMT;MAOB
LumB_vs_GTEx,KEGG_Legacy,KEGG_CITRATE_CYCLE_TCA_CYCLE,1.3130967740725,0.112570356472795,0.203383417156731,24,SDHC;IDH2;FH;MDH2;PCK2;SUCLG2;ACLY;DLAT;DLD;IDH3A;CS;OGDH;ACO2
LumB_vs_GTEx,Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,-1.1605209929776,0.112128146453089,0.203383417156731,157,SCARF1;ADM;F3;BEST1;CX3CL1;GABBR1;VIP;TACR1;CHST2;HBEGF;IL15RA;TNFRSF1B;CSF3;EDN1;KLF6;IL1R1;PROK2;LPAR1;CD40;IL18RAP;CSF1;ITGA5;ACVR2A;IRAK2;MET;ITGB3;OSMR;SCN1B;IL4R;PTGER4;NFKBIA;IL15;KCNJ2;ABCA1;MEFV;PTPRE;CCRL2;RELA;MYC;NAMPT;CDKN1A;SLC4A4;AXL
LumB_vs_GTEx,Hallmark,HALLMARK_NOTCH_SIGNALING,-1.27762338736066,0.119047619047619,0.213293650793651,26,DLL1;DTX1;TCF7L2;MAML2;KAT2A;JAG1;PRKCA;ST3GAL6;DTX4;NOTCH3;HES1
LumB_vs_GTEx,KEGG_Legacy,KEGG_MTOR_SIGNALING_PATHWAY,-1.26195941789837,0.1280353200883,0.227500775363509,39,VEGFD;IGF1;INS;RPS6KA2;AKT3;PRKAA1;PIK3R1;PGF;ULK1;VEGFA;TSC1;TSC2;STK11;ULK3;RPS6KA3;VEGFB;PIK3CD
LumB_vs_GTEx,KEGG_Legacy,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,-1.19647641714139,0.13013698630137,0.229339770940939,97,CLDN5;RAPGEF3;CLDN15;ESAM;MAPK11;CDH5;JAM2;MYL2;CLDN11;GNAI1;MYL9;PECAM1;PXN;MAPK12;PRKCA;CLDN18;PIK3R1;MYL5;CLDN10;TXK;MYL7;CLDN23;MMP2;CLDN2;BCAR1;RAPGEF4;CD99;NCF4;PTK2B;ROCK1;PIK3CD;ACTN1;MSN
LumB_vs_GTEx,KEGG_Legacy,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,1.27186866039383,0.140510948905109,0.242466960352423,30,SORD;FBP1;TPI1;GFUS;HK1;ALDOA;PMM2;FPGT;MPI;HK2;GMPPA;GMDS;PFKFB2;MTMR1
LumB_vs_GTEx,KEGG_Legacy,KEGG_ETHER_LIPID_METABOLISM,-1.24089864550342,0.140969162995595,0.242466960352423,30,PLPP3;PLPP1;JMJD7-PLA2G4B;ENPP2;LPCAT4;PLA2G4B;PLD2;PLA2G2A;PLA2G4A;PLD1
LumB_vs_GTEx,KEGG_Legacy,KEGG_RENAL_CELL_CARCINOMA,1.21532383243613,0.138939670932358,0.242466960352423,60,PIK3R2;GRB2;ELOC;CDC42;FH;ARNT2;PAK2;RAC1;CUL2;KRAS;NRAS;CRKL;PAK4;PAK1;MAPK1;RBX1;VHL;SLC2A1;ELOB
LumB_vs_GTEx,KEGG_Legacy,KEGG_GLUTATHIONE_METABOLISM,1.22860653732372,0.148623853211009,0.253604193971166,38,RRM2;SMS;RRM1;IDH2;GGCT;RRM2B;GSS;TXNDC12;GSTO2;GCLM;GGT1;LAP3;G6PD;GSTA3
LumB_vs_GTEx,KEGG_Legacy,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,-1.27461391568308,0.150627615062762,0.254999505814911,21,AOX1;NNMT;NADK;NMNAT2;BST1;NMRK1;NAMPT;NT5C;NT5E;NT5C2
LumB_vs_GTEx,KEGG_Legacy,KEGG_TGF_BETA_SIGNALING_PATHWAY,-1.17137303384188,0.156108597285068,0.262213659502262,70,ACVRL1;BMP2;TGFBR2;ID4;ID3;E2F4;SMAD6;ACVR1C;GDF5;NODAL;DCN;INHBB;BMP5;ACVR2A;CHRD;GDF7;THBS3;LEFTY2;MYC;SMURF1;ROCK1;FST;PPP2R1B
LumB_vs_GTEx,KEGG_Legacy,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,1.23500760790203,0.16970802919708,0.28222872226582,30,PPAT;GOT2;IL4I1;GOT1;ADSS2;GFPT1;ABAT;GLUD1;ALDH5A1;GLS2;NIT2;GLUD2;ADSL
LumB_vs_GTEx,KEGG_Legacy,KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,1.1943698561714,0.17196261682243,0.28222872226582,42,CXCL10;ADAR;POLR3B;IKBKE;RIGI;CCL4L2;POLR3A;CCL5;POLR3H;POLR3F;IL18;POLR3C;CHUK;TBK1
LumB_vs_GTEx,Hallmark,HALLMARK_COMPLEMENT,-1.1092180078006,0.17162471395881,0.28222872226582,171,NOTCH4;MAFF;F3;F10;KCNIP2;ADRA2B;LRP1;L3MBTL4;FYN;SERPING1;CD36;C1R;CBLB;CEBPB;C1S;DGKG;PIM1;APOA4;GP9;STX4;PLA2G4A;CFH;S100A12;USP15;C3;GNG2;DOCK4;LGALS3;KLKB1;CPM;CXCL1;JAK2;ZEB1;ZFPM2;DOCK9;KCNIP3;ITIH1;CSRP1;CASP4;ANG;DGKH;TNFAIP3;TIMP2;C9;CDH13;PRSS3;DPP4;DUSP6;CR1;MT3;CD59
LumB_vs_GTEx,KEGG_Legacy,KEGG_VEGF_SIGNALING_PATHWAY,-1.13997452529478,0.17752808988764,0.289155600953354,62,MAPK11;JMJD7-PLA2G4B;PLA2G4B;SHC2;PPP3CC;PLA2G2A;PXN;KDR;PLA2G4A;MAPK12;PRKCA;AKT3;PIK3R1;CHP2;VEGFA;PTGS2;NFAT5;NFATC1;PLA2G1B;NFATC4;SPHK2;PIK3CD;SPHK1
LumB_vs_GTEx,KEGG_Legacy,KEGG_HEDGEHOG_SIGNALING_PATHWAY,-1.17412666183514,0.183982683982684,0.297415616964489,44,BMP2;WNT2B;WNT11;PTCH2;GAS1;PTCH1;CSNK1E;GLI1;BMP5;GLI2;HHIP;STK36;WNT9B;WNT10B;WNT1;BMP4;WNT5B;PRKACG;CSNK1A1L;WNT16
LumB_vs_GTEx,KEGG_Legacy,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,-1.22368996376725,0.188284518828452,0.302098295135203,21,CA4;ATP1A2;AQP1;ATP1B2;PCK1;SLC9A3;FXYD2;SLC4A4;ATP1B4;GLS
LumB_vs_GTEx,Hallmark,HALLMARK_FATTY_ACID_METABOLISM,1.1386905687491,0.191901408450704,0.305620761606677,119,H2AZ1;SMS;TDO2;SDHC;RDH11;OSTC;NBN;HSP90AA1;IL4I1;DHCR24;HSPH1;FH;HSD17B10;PSME1;UGDH;CPT2;GPD2;BLVRA;APEX1;UBE2L6;ALDOA;HCCS;MDH2;SLC22A5;RAP1GDS1;SUCLG2;PCBD1;LDHA;HMGCS1;UROS;XIST;NSDHL;NTHL1;CPT1A;CRYZ;MIF;HSDL2;METAP1;IDI1;ECI1;HSD17B7;DLD;ADSL;REEP6;HMGCL;ACO2;ADIPOR2
LumB_vs_GTEx,KEGG_Legacy,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,1.13545071582574,0.193548387096774,0.305977229601518,99,YWHAZ;PIK3R2;YWHAB;PSEN1;GRB2;CDC42;RIPK2;MAGED1;MAPK13;GSK3B;MAPK9;RAC1;CALM2;YWHAQ;YWHAE;NFKBIE;KRAS;NRAS;CALM3;CRKL;PRKCD;BAX;FASLG;MAPKAPK2;YWHAG;MAPK1
LumB_vs_GTEx,Hallmark,HALLMARK_BILE_ACID_METABOLISM,-1.12192823248242,0.2,0.313868613138686,85,ABCA9;ABCA6;ABCA8;LIPE;ABCA5;CYP7A1;ALDH1A1;ABCD2;NR3C2;ACSL1;CYP8B1;MLYCD;RXRG;CH25H;ACSL5;GC;ABCA1;ABCG4;AGXT;OPTN;SOAT2;BBOX1;CYP39A1;SLC23A2;ALDH8A1;TTR;EFHC1;SLC29A1;EPHX2;SLCO1A2;NPC1;NR1H4;APOA1;GSTK1;TFCP2L1
LumB_vs_GTEx,KEGG_Legacy,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,1.12926917593513,0.201801801801802,0.314401357879619,89,PIK3R2;GRB2;CDC42;MAPK13;GSK3B;MAPK9;PAK2;CDK4;NFKBIE;KRAS;NRAS;VAV2;PTPN6;PAK4;PAK1;BCL10;MAPK1;PPP3R1;RASGRP1;TNF;CBLC;CD3G;ICOS;CD4;CD3D;DLG1;PDPK1;CD3E;IFNG;CHUK;PIK3CG;RHOA;AKT1;CD8A;CSF2;PPP3CB;PIK3R3;VAV1
LumB_vs_GTEx,KEGG_Legacy,KEGG_MELANOMA,-1.15008512057849,0.203619909502262,0.314951658582636,54,FGF2;FGF17;IGF1;FGF7;PDGFRB;PDGFRA;AKT3;FGF22;MET;MITF;FGF10;PDGFD;FGFR1;PIK3R1;HGF;FGF8;FGF11;CDKN1A
LumB_vs_GTEx,KEGG_Legacy,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,-1.1937766012351,0.217484008528785,0.333993298812062,24,AMT;GLYCTK;MAOA;AOC2;BHMT;DMGDH;ALAS2;AGXT;SHMT1
LumB_vs_GTEx,KEGG_Legacy,KEGG_ENDOMETRIAL_CANCER,1.16624187120632,0.219600725952813,0.334852170779112,40,PIK3R2;GRB2;CDH1;GSK3B;CCND1;ELK1;KRAS;NRAS;MAPK1;MLH1;APC;PDPK1;CTNNA1;PIK3CG;AKT1;CTNNB1;PIK3R3;AXIN1
LumB_vs_GTEx,KEGG_Legacy,KEGG_ACUTE_MYELOID_LEUKEMIA,-1.13681544943398,0.223234624145786,0.337996085854535,46,ZBTB16;RUNX1T1;TCF7L1;PML;TCF7L2;STAT5A;STAT5B;PIM1;CEBPA;AKT3;KIT;PIK3R1;RELA;MYC
LumB_vs_GTEx,KEGG_Legacy,KEGG_TIGHT_JUNCTION,-1.08629926082289,0.24537037037037,0.368913493913494,114,CLDN5;CLDN15;MYH7;MYH3;JAM2;YBX3;MYL2;MYH11;RRAS;CLDN11;MYH1;MRAS;GNAI1;EPB41L2;MYH6;MYL9;MYH2;MYH7B;TJAP1;PRKCA;AKT3;CLDN18;AMOTL1;MYL5;CLDN10;MYL7;RRAS2;CLDN23;SPTAN1;CLDN2;TJP2;EPB41L3;PPP2R1B;MAGI1;ACTN1;PRKCH;TJP1
LumB_vs_GTEx,KEGG_Legacy,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,1.09990615166115,0.256830601092896,0.383462355798421,61,PIK3R2;GRB2;BLNK;GSK3B;RAC1;NFKBIE;KRAS;NRAS;VAV2;PTPN6;BCL10;PIK3AP1;MAPK1;PPP3R1;SYK;RAC2;DAPP1;RAC3;CHUK;PIK3CG;AKT1;CD22;PPP3CB;PIK3R3;VAV1
LumB_vs_GTEx,KEGG_Legacy,KEGG_ARGININE_AND_PROLINE_METABOLISM,1.10446669035682,0.262206148282098,0.38878842676311,47,ALDH18A1;SMS;AGMAT;GOT2;PYCR3;GOT1;P4HA1;ALDH1B1;P4HA3;P4HA2;CKMT1B;PYCR2;AOC1;ALDH7A1;GLUD1;GLS2;LAP3;GLUD2;OAT
LumB_vs_GTEx,KEGG_Legacy,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,1.11428885431623,0.285714285714286,0.420743639921722,29,SMS;AHCY;SDS;GOT2;IL4I1;GOT1;DNMT3A;LDHA;AHCYL1;MTAP;MAT2B;AMD1;DNMT1;AHCYL2
LumB_vs_GTEx,KEGG_Legacy,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,-1.09650636835363,0.291304347826087,0.426057379473529,35,ATP1A2;IGF1;ATP1B2;INS;NR3C2;PRKCA;HSD11B1;PIK3R1;FXYD2;KCNJ1;ATP1B4;PIK3CD;NHERF2
LumB_vs_GTEx,KEGG_Legacy,KEGG_PENTOSE_PHOSPHATE_PATHWAY,1.09915490324933,0.312260536398467,0.453621725173449,22,PRPS2;FBP1;RPE;ALDOA;PGM2;RBKS;GPI;G6PD;DERA
LumB_vs_GTEx,KEGG_Legacy,KEGG_NON_SMALL_CELL_LUNG_CANCER,1.08186196982655,0.322935779816514,0.465981158795641,38,E2F2;PIK3R2;GRB2;CCND1;CDK4;KRAS;NRAS;STK4;MAPK1;PDPK1;RB1;PIK3CG;AKT1;PIK3R3
LumB_vs_GTEx,KEGG_Legacy,KEGG_BLADDER_CANCER,1.06426948413953,0.342391304347826,0.487724561852841,27,E2F2;CDH1;CCND1;CDK4;KRAS;NRAS;MDM2;MAPK1
LumB_vs_GTEx,KEGG_Legacy,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,1.05029684879819,0.342541436464088,0.487724561852841,43,TK1;GMPS;HPRT1;TPMT;UMPS;NAT1
LumB_vs_GTEx,KEGG_Legacy,KEGG_NITROGEN_METABOLISM,-1.07705760271878,0.349372384937238,0.494178044483594,21,AMT;CA4;CA1;CA3
LumB_vs_GTEx,Hallmark,HALLMARK_TGF_BETA_SIGNALING,-1.0514889311066,0.365853658536585,0.514108082257293,40,CDKN1C;BMP2;SPTBN1;ENG;ID3;SMAD6;JUNB;SKI;CDK9;LEFTY2;WWTR1;SMURF1;TJP1;SMAD3
LumB_vs_GTEx,KEGG_Legacy,KEGG_ADHERENS_JUNCTION,1.03098214412525,0.37568058076225,0.524489122492752,57,SSX2IP;CDC42;NECTIN2;CDH1;ACTG1;CSNK2A1;RAC1;ACP1;PTPN6;PTPRJ;WASL;MAPK1;NLK;PTPRF;SMAD2;IGF1R;CSNK2B;RAC2;BAIAP2;RAC3;TGFBR1;NECTIN1;CTNNA1;LMO7;RHOA;CTNNB1
LumB_vs_GTEx,KEGG_Legacy,KEGG_GLIOMA,1.0325830325568,0.380106571936057,0.527244599782272,46,E2F2;PIK3R2;GRB2;CCND1;CALM2;CDK4;KRAS;NRAS;CALM3;MDM2;MAPK1
LumB_vs_GTEx,Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1.03493439010295,0.38348623853211,0.528522700541049,38,PTPA;PRDX1;SRXN1;TXN;NDUFB4;PRDX2;PRDX4;GLRX2;NQO1;SOD1;NDUFA6;GCLM;LAMTOR5;SELENOS;G6PD
LumB_vs_GTEx,KEGG_Legacy,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,1.02315927617287,0.398576512455516,0.545821338712968,52,CCL11;HSP90AA1;HSP90AB1;RIPK2;MAPK13;XIAP;MAPK9;HSP90B1;ERBIN;MAPK1;CCL5;CCL7;TNF;SUGT1;NOD2;IL18;PYDC1;NLRC4;CHUK;CCL8;TAB3;TAB2;CASP8
LumB_vs_GTEx,KEGG_Legacy,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,1.0257514465946,0.407079646017699,0.547013274336283,78,MARCKSL1;PIK3R2;ARF6;FCGR1A;CFL1;CDC42;FCGR3A;RAC1;ARPC5;PLPP2;VAV2;CRKL;PRKCD;PAK1;LIMK1;WASL;MAPK1;ARPC5L;PLA2G4F;PIP5K1A;SCIN;SYK;FCGR2A;RPS6KB1;RAC2
LumB_vs_GTEx,KEGG_Legacy,KEGG_THYROID_CANCER,1.02415952286985,0.40530303030303,0.547013274336283,23,RET;CDH1;TFG;CCDC6;CCND1;KRAS;NRAS;NCOA4;MAPK1;TPR
LumB_vs_GTEx,KEGG_Legacy,KEGG_DORSO_VENTRAL_AXIS_FORMATION,-1.01494726789648,0.405010438413361,0.547013274336283,18,NOTCH4;ETS2;PIWIL2;ETS1;FMN2;NOTCH3
