contrast,collection,pathway,NES,pval,padj,size,leadingEdge
Her2_vs_GTEx,KEGG_Legacy,KEGG_MELANOMA,-1.07564650076111,0.330564784053156,0.452684258416742,54,FGF2;FGF17;IGF1;FGF22;FGFR1;FGF7;FGF10;PDGFD;PDGFRB;AKT3;HGF;FGF8;PDGFRA;CDKN1A;MITF;BRAF;RAF1
Her2_vs_GTEx,Hallmark,HALLMARK_TGF_BETA_SIGNALING,-1.07700529204211,0.335640138408304,0.45672550479611,40,CDKN1C;BMP2;SPTBN1;ENG;ID3;SMAD6;SMAD3;JUNB;SKI;SMAD7;CDK9;LEFTY2;SMURF1
Her2_vs_GTEx,KEGG_Legacy,KEGG_ASTHMA,1.08707969658987,0.347619047619048,0.47005091344714,23,CCL11;HLA-DQA1;HLA-DRA;TNF;HLA-DPB1;HLA-DPA1;HLA-DQB1;HLA-DRB1;CD40LG
Her2_vs_GTEx,KEGG_Legacy,KEGG_HEMATOPOIETIC_CELL_LINEAGE,-1.04803914598499,0.367741935483871,0.494153225806452,64,IL11RA;TPO;CD34;IL3RA;FLT3LG;CD36;CSF1;CSF3;ANPEP;GP9;ITGB3;ITGA5;IL1R1;MME;KIT;ITGA2B;CSF3R;ITGA6;FCER2;IL4R;CD59
Her2_vs_GTEx,Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,1.02823002809033,0.370967741935484,0.495391705069124,157,INHBA;CXCL10;CXCL11;SLC31A1;CXCL9;OLR1;LAMP3;PSEN1;RIPK2;GNAI3;CD48;CCL17;IL12B;EIF2AK2;CCL5;IL2RB;CXCR6;IL1A;PLAUR;MSR1;PTAFR;CLEC5A;CYBB;RGS16;CCL7;PCDH7;ATP2A2;NMI;LTA;IL18;TNFSF10;SLC7A1;APLNR;ABI1;C3AR1;ROS1;IFNGR2;P2RX4;CXCL8;LCK;CD55;CD82;KCNA3;NOD2;RNF144B
Her2_vs_GTEx,KEGG_Legacy,KEGG_MTOR_SIGNALING_PATHWAY,-1.04460226201347,0.376083188908146,0.496060647946327,39,VEGFD;IGF1;INS;TSC2;RPS6KA2;STK11;TSC1;ULK3;AKT3;ULK1;VEGFB;PGF;BRAF
Her2_vs_GTEx,Hallmark,HALLMARK_KRAS_SIGNALING_UP,-1.03458893880741,0.374277456647399,0.496060647946327,160,SPRY2;FLT4;TSPAN7;BMP2;GYPC;AKAP12;ANGPTL4;PTBP2;ADGRL4;NGF;SCN1B;ENG;RBP4;MTMR10;ADGRA2;SEMA3B;ABCB1;KLF4;HBEGF;TNFRSF1B;ALDH1A2;ARG1;RELN;PLVAP;PECAM1;IL33;IGFBP3;EMP1;GFPT2;CFH;SATB1;GPRC5B;ETS1;HSD11B1;IGF2;GADD45G;EPB41L3;NRP1;TRAF1;CCND2
Her2_vs_GTEx,KEGG_Legacy,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,-1.04660597949733,0.386404293381038,0.50656660412758,17,IDUA;HYAL2;SGSH;NAGLU;HGSNAT
Her2_vs_GTEx,KEGG_Legacy,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,1.0180976923633,0.41038961038961,0.534750098386462,67,PIK3R2;RAC1;PLA2G2D;PLA2G12A;GRB2;MAPK13;MAPK9;VAV2;RAC2;KRAS;MAPK1;AKT1;SYK;CSF2;PIK3R3;VAV1;TNF;PIK3CG;PRKCD;NRAS
Her2_vs_GTEx,KEGG_Legacy,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.995885421106278,0.435294117647059,0.563784549964564,21,B3GNT2;B4GALT1;FUT3;B4GALT4;FUT7;FUT2;GCNT2;B3GNT3;B4GALT2;B3GALT5
Her2_vs_GTEx,KEGG_Legacy,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,-1.00334008426528,0.468085106382979,0.591009649329254,63,INPP5E;INPP5K;INPP5B;PLCD1;DGKG;DGKB;PLCZ1;DGKE;DGKA;INPP5D;DGKQ;PLCE1;PRKCA;ITPKB;PLCB2;SYNJ1;INPP5A;DGKH;ITPR1;DGKD;DGKZ;PIP5K1C;PIK3C2A;PIK3R1;PIK3R5;PLCD4;INPP4A;IMPA1;PIK3CD
Her2_vs_GTEx,KEGG_Legacy,KEGG_GAP_JUNCTION,-0.994331271746438,0.464630225080386,0.591009649329254,70,ADCY4;ADCY3;MAPK7;TUBB6;TUBA8;PDGFD;GNAI1;LPAR1;PDGFRB;ADCY6;MAP2K5;ADCY5;ADRB1;HTR2A;PDGFRA;DRD2;PRKCA;RAF1;GNAI2;ADCY8;PLCB2
Her2_vs_GTEx,KEGG_Legacy,KEGG_DORSO_VENTRAL_AXIS_FORMATION,-0.989480984511793,0.459507042253521,0.591009649329254,18,NOTCH4;ETS2;PIWIL2
Her2_vs_GTEx,KEGG_Legacy,KEGG_ENDOMETRIAL_CANCER,0.988480571416435,0.474056603773585,0.591009649329254,40,PIK3R2;GSK3B;CDH1;GRB2;ELK1;KRAS;MAPK1;AKT1;PIK3R3;PIK3CG;NRAS;MLH1;CCND1;APC;CTNNA1
Her2_vs_GTEx,KEGG_Legacy,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.983672369958436,0.479905437352246,0.591009649329254,38,E2F2;PIK3R2;GRB2;CDK4;KRAS;MAPK1;AKT1;PIK3R3;STK4;PIK3CG;NRAS;RASSF5
Her2_vs_GTEx,KEGG_Legacy,KEGG_LONG_TERM_DEPRESSION,-0.980860306591587,0.481054365733114,0.591009649329254,59,JMJD7-PLA2G4B;PLA2G4B;IGF1;GNAI1;GRIA1;PLA2G4A;GRIA2;GNAZ;PLA2G1B;PLA2G2A;BRAF;PRKCA;RAF1;GRIA3;GNAI2;IGF1R;PLCB2;PPP2R1B;ITPR1;GNAO1;NOS1;GRID2;GNA11;RYR1;PPP1R17
Her2_vs_GTEx,KEGG_Legacy,KEGG_ADHERENS_JUNCTION,0.979050972716727,0.468193384223919,0.591009649329254,57,SSX2IP;RAC1;CDC42;CDH1;CSNK2A1;ACP1;NECTIN1;TGFBR1;ACTG1;PTPRJ;PTPRF;RAC2;MAPK1;NECTIN2;PTPN6;LMO7;YES1;CSNK2B;NLK;RAC3;SMAD2
Her2_vs_GTEx,KEGG_Legacy,KEGG_BASAL_TRANSCRIPTION_FACTORS,0.974495229365402,0.476190476190476,0.591009649329254,26,GTF2E1;GTF2IRD1;TAF13;GTF2A2;TAF12;GTF2H3;TAF2;TAF5L;TAF5;TAF4;GTF2F2;TAF6
Her2_vs_GTEx,KEGG_Legacy,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.971236071505337,0.477647058823529,0.591009649329254,44,CASP3;CYCS;DERL1;RAC1;MAPK13;PPP3R1;SOD1;TOMM40;TNF;BID;BAX;GRIN2D;TOMM40L
Her2_vs_GTEx,KEGG_Legacy,KEGG_CELL_ADHESION_MOLECULES_CAMS,-0.986172205447714,0.490853658536585,0.599622366962306,106,CLDN5;CLDN15;ESAM;MPZ;ICAM2;CNTNAP1;CDH5;PTPRM;JAM2;CD34;NLGN2;CLDN11;CADM3;MADCAM1;PECAM1;CLDN18;NLGN1;NCAM1;ITGA9;CD40;HLA-E
Her2_vs_GTEx,KEGG_Legacy,KEGG_ERBB_SIGNALING_PATHWAY,-0.973672507121846,0.5,0.607344632768362,70,STAT5B;STAT5A;SHC2;NRG2;MAP2K7;MYC;PAK3;HBEGF;JUN;SHC3;CBLB;AKT3;CDKN1A;BRAF;PAK5;PRKCA;ABL1;RAF1
Her2_vs_GTEx,KEGG_Legacy,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,-0.962694699186643,0.504332755632582,0.609165968882052,21,INS;NR5A2;GCK;HHEX
Her2_vs_GTEx,KEGG_Legacy,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,-0.969696950040824,0.516228748068006,0.62005128957889,97,RAPGEF3;CLDN5;CLDN15;ESAM;MYL5;CDH5;JAM2;MAPK11;CLDN11;MYL2;MAPK12;MYL9;GNAI1;PECAM1;CLDN18;PXN;AFDN;ROCK1;CTNNA3
Her2_vs_GTEx,KEGG_Legacy,KEGG_INOSITOL_PHOSPHATE_METABOLISM,-0.96406667647037,0.523316062176166,0.625071963154865,41,INPP5E;INPP5K;INPP5B;PLCD1;PLCZ1;PLCE1;ITPKB;PLCB2;SYNJ1;INPP5A;PIP5K1C;PIK3C2A;ISYNA1;PLCD4;INPP4A;IMPA1;PIK3CD
Her2_vs_GTEx,KEGG_Legacy,KEGG_TRYPTOPHAN_METABOLISM,0.94599467238819,0.539351851851852,0.64066656435441,35,TDO2;KMO;IL4I1;KYNU;IDO1;ALDH1B1;ALDH7A1;AOC1
Her2_vs_GTEx,KEGG_Legacy,KEGG_CHRONIC_MYELOID_LEUKEMIA,-0.954272695028409,0.543657331136738,0.641021953791583,58,STAT5B;TGFBR2;STAT5A;SHC2;MYC;MECOM;NFKBIA;SHC3;SMAD3;CBLB;AKT3;RELA;CDKN1A;BRAF;GAB2;ABL1;RAF1
Her2_vs_GTEx,KEGG_Legacy,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,-0.947489532924437,0.545614035087719,0.641021953791583,35,ATP1A2;ATP1B2;IGF1;INS;NR3C2;IRS1;SCNN1B;HSD11B1;PRKCA;NHERF2;SCNN1G;FXYD2;KCNJ1;ATP1B4;PIK3R1;PIK3R5
Her2_vs_GTEx,KEGG_Legacy,KEGG_WNT_SIGNALING_PATHWAY,-0.958312672436756,0.557926829268293,0.651859686233034,115,SOX17;WNT2B;WNT11;TCF7L1;PPP3CC;MYC;DVL2;NFATC4;TCF7L2;JUN;SMAD3;DVL1;FZD4;CCND3;AXIN2;WIF1;PPP2R5B;CSNK1E;ROCK1;NFATC1;NFAT5;LRP5;PORCN;CER1;CCND2;PRKCA;PRICKLE2;WNT3;FZD9;DKK4;DVL3;WNT9B;WNT10B;CHP2;PLCB2;LRP6;PPP2R1B;SMAD4;CSNK1A1L;FZD5;WNT1;DKK2;CREBBP;CAMK2G;WNT16;PPP3R2;FZD10;MAPK10;APC2;NKD2
Her2_vs_GTEx,KEGG_Legacy,KEGG_VEGF_SIGNALING_PATHWAY,-0.954303101197023,0.563934426229508,0.651859686233034,62,JMJD7-PLA2G4B;PLA2G4B;SHC2;MAPK11;PPP3CC;MAPK12;NFATC4;SPHK2;AKT3;KDR;PLA2G4A;PXN;NFATC1;NFAT5;PLA2G1B;PLA2G2A;PRKCA;RAF1
Her2_vs_GTEx,KEGG_Legacy,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-0.939101831858062,0.560975609756098,0.651859686233034,32,VAMP2;STX1B;STX11;STX2;STX16;STX4;VAMP5;STX12
Her2_vs_GTEx,KEGG_Legacy,KEGG_APOPTOSIS,0.946171827731412,0.590673575129534,0.679116677287966,68,PIK3R2;AIFM1;CASP3;CYCS;XIAP;FASLG;MYD88;PPP3R1;IL1A;AKT1;CASP8;TNFSF10;PIK3R3;TNF;BID;BAX;PIK3CG;DFFA;TRAF2;FADD;PRKACB;PRKACA;CAPN1
Her2_vs_GTEx,KEGG_Legacy,KEGG_THYROID_CANCER,-0.906912795868451,0.597938144329897,0.683812239526212,23,PPARG;RXRB;TCF7L1;MYC;TCF7L2;RXRG;NTRK1;BRAF
Her2_vs_GTEx,KEGG_Legacy,KEGG_BLADDER_CANCER,-0.899644276419873,0.604810996563574,0.684391390848255,27,VEGFD;RASSF1;MYC;DAPK2;VEGFB;CDKN1A;PGF;BRAF;RAF1
Her2_vs_GTEx,KEGG_Legacy,KEGG_HISTIDINE_METABOLISM,0.891371068428828,0.604761904761905,0.684391390848255,23,LCMT2;ALDH3B2;METTL6;BUD23;ALDH1B1;ALDH7A1;AOC1
Her2_vs_GTEx,KEGG_Legacy,KEGG_LONG_TERM_POTENTIATION,-0.921902990263581,0.617405582922824,0.687783421390711,57,RAPGEF3;PPP3CC;RPS6KA2;GRIA1;PPP1R1A;GRIA2;ATF4;BRAF;PRKCA;RAF1;GRIN2C;GRIN2B;CACNA1C;ADCY8;CHP2;PPP1R12A;PLCB2
Her2_vs_GTEx,KEGG_Legacy,KEGG_SPHINGOLIPID_METABOLISM,0.90189462852231,0.611904761904762,0.687783421390711,29,SGPL1;PLPP2;SPTLC2;NEU1;DEGS2;DEGS1;SGPP2;SPTLC1;ASAH2;ACER3
Her2_vs_GTEx,KEGG_Legacy,KEGG_PRION_DISEASES,0.87885334302643,0.616666666666667,0.687783421390711,23,HSPA5;CCL5;ELK1;IL1A;SOD1;MAPK1;BAX;HSPA1A;PRKACB;PRKACA;C1QA
Her2_vs_GTEx,KEGG_Legacy,KEGG_O_GLYCAN_BIOSYNTHESIS,0.887558791945303,0.626450116009281,0.694261726505131,22,GALNT7;C1GALT1C1;GALNT10;GCNT1;GALNT5;GALNT4;GCNT3;B4GALT5;ST3GAL1;C1GALT1;GALNTL6
Her2_vs_GTEx,KEGG_Legacy,KEGG_PROSTATE_CANCER,0.929087655956885,0.633766233766234,0.698767898767899,67,E2F2;CCNE2;PIK3R2;CCNE1;GSK3B;HSP90AA1;CREB3L1;GRB2;HSP90AB1;KRAS;MAPK1;AR;AKT1;HSP90B1;PIK3R3;PIK3CG;CREB3;NRAS
Her2_vs_GTEx,KEGG_Legacy,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.901909357866293,0.642352941176471,0.704621848739496,39,GPI;HK1;UGDH;UGT2B10;UXS1;PGM2L1;HK2;UGT2B11;UGT1A6;UGT2B28;ENPP3;GUSB;AGL;AMY1C
Her2_vs_GTEx,Hallmark,HALLMARK_APOPTOSIS,-0.923057072974672,0.645896656534954,0.704912594695509,116,GSN;CAV1;BMP2;RHOT2;TGFBR3;GADD45B;NEDD9;ANXA1;AVPR1A;FEZ1;BCL2L2;JUN;PDGFRB;DDIT3;MADD;EMP1;HGF;DCN;TIMP3;SPTAN1;PPP2R5B;SMAD7;RELA;ROCK1;CDKN1A;EGR3;SATB1;ATF3;IFNGR1;CCND2;TIMP2;FAS;DPYD
Her2_vs_GTEx,KEGG_Legacy,KEGG_TYPE_II_DIABETES_MELLITUS,0.876003006975437,0.662037037037037,0.718878600823045,35,PIK3R2;PKM;PRKCZ;HK1;MAPK9;HK2;MAPK1;PIK3R3;TNF;PIK3CG;PRKCD;CACNA1B;CACNA1E;PDX1;SOCS4;MAFA
Her2_vs_GTEx,Hallmark,HALLMARK_PANCREAS_BETA_CELLS,-0.872108440734473,0.667832167832168,0.721527216502091,34,FOXO1;INS;STXBP1;PAK3;GCK;GCG;AKT3;SST;G6PC2
Her2_vs_GTEx,KEGG_Legacy,KEGG_ENDOCYTOSIS,0.918522327884756,0.694189602446483,0.746253822629969,142,EPN3;VTA1;STAMBP;ARF6;RAB11FIP4;CDC42;RAB11A;ERBB3;RAB22A;RET;TFRC;PRKCZ;FGFR4;IL2RB;RAB11FIP1;CHMP4C;RAB5B;AP2S1;F2R;AGAP1;HSPA1L;HSPA1B;LDLRAP1;PRKCI;PARD6B;SMAP1;VPS37C;RAB4A;AP2B1;CHMP4B;SNF8;HSPA1A;CHMP5;TSG101;GRK6;EHD1;EHD3;VPS45;CHMP2A;STAM;ITCH;VPS4B;HSPA2;STAM2;HLA-A
Her2_vs_GTEx,KEGG_Legacy,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.826277125557391,0.717647058823529,0.76763242610477,21,HS2ST1;HS6ST1;HS6ST2;HS6ST3;EXT1;XYLT2;HS3ST3A1;GLCE;HS3ST3B1;EXT2;NDST3
Her2_vs_GTEx,Hallmark,HALLMARK_COMPLEMENT,-0.900783608964888,0.730713245997089,0.777739345987,171,NOTCH4;MAFF;ADRA2B;KCNIP2;F10;F3;LRP1;L3MBTL4;FYN;CD36;SERPING1;STX4;USP15;PIM1;ANG;CEBPB;APOA4;KCNIP3;CPM;C1R;KLKB1;CBLB;DGKG;PLA2G4A;C1S;GP9;DOCK9;JAK2;GNG2;DOCK4;ZEB1;ZFPM2;CPQ;CFH;C3;ITIH1;C9;S100A12;TIMP2;RAF1;SH2B3;MT3;GNAI2;CSRP1;SIRT6;PLSCR1;TNFAIP3;CD59;PRSS3;CDH13;DGKH;AKAP10;TFPI2;CDA
Her2_vs_GTEx,KEGG_Legacy,KEGG_PHENYLALANINE_METABOLISM,-0.797329573690001,0.748672566371681,0.792929072758185,16,MAOA;AOC2;NAA80;ALDH3A1;MAOB;HPD
Her2_vs_GTEx,KEGG_Legacy,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.833211265251613,0.773049645390071,0.814733694896398,36,PCCB;IL4I1;HSD17B10;HMGCS1;ALDH1B1;ALDH7A1
Her2_vs_GTEx,KEGG_Legacy,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.822893137677148,0.784722222222222,0.82300135501355,35,CD80;ICOS;HLA-DQA1;TNFSF13;HLA-DRA;TNFRSF17;CCL25;HLA-DPB1;HLA-DPA1;ICOSLG;HLA-DQB1;ITGB7;TNFRSF13B;HLA-DRB1;CD40LG
Her2_vs_GTEx,KEGG_Legacy,KEGG_PYRUVATE_METABOLISM,-0.810186618714273,0.805263157894737,0.840444557996934,35,ACACB;ACSS2;PCK1;LDHD;LDHB;PC;AKR1B1;ALDH2;LDHAL6B;PDHA2;ACYP1;ACYP2;ACAT1
Her2_vs_GTEx,KEGG_Legacy,KEGG_SMALL_CELL_LUNG_CANCER,-0.825470358754383,0.818619582664527,0.850257054458325,69,RXRB;LAMB2;LAMA2;MYC;LAMB1;LAMA3;NFKBIA;RXRG;AKT3;LAMA4;LAMC1;BCL2;RELA;COL4A6;LAMC3;TRAF1;ITGA2B;ITGA6;LAMA1;PTGS2;FHIT;TRAF5;PIAS3;LAMB4
Her2_vs_GTEx,KEGG_Legacy,KEGG_PROPANOATE_METABOLISM,-0.771400572470595,0.826235093696763,0.854041082426943,30,ACACB;ACSS2;MLYCD;LDHB;ALDH2;LDHAL6B;PCCA;ACAT1;ALDH3A2;SUCLA2;ACSS3
Her2_vs_GTEx,KEGG_Legacy,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,-0.811961803430196,0.832504145936982,0.856403786490196,55,DDX3Y;MAPK11;TBKBP1;MAPK12;RNF125;NFKBIA;STING1;RELA;TRADD;IRF3;NLRX1
Her2_vs_GTEx,KEGG_Legacy,KEGG_BETA_ALANINE_METABOLISM,-0.756225934520792,0.852575488454707,0.870309450794536,20,AOC2;MLYCD;DPYD;ALDH2;UPB1;DPYS;GAD2;ALDH3A2;CNDP1
Her2_vs_GTEx,KEGG_Legacy,KEGG_GALACTOSE_METABOLISM,0.746492966075542,0.854117647058824,0.870309450794536,21,GALE;HK1;LCT;HK2;B4GALT1;GALK2;B4GALT2;PGM2;PFKP;GLA
Her2_vs_GTEx,KEGG_Legacy,KEGG_REGULATION_OF_AUTOPHAGY,-0.731312893822652,0.89778534923339,0.910489858892353,30,INS;ATG4B;ULK3;ULK1;GABARAPL2;ULK2;IFNA5;IFNA2;PRKAA1
Her2_vs_GTEx,KEGG_Legacy,KEGG_LYSINE_DEGRADATION,0.743067755579304,0.928240740740741,0.936956616240654,35,SUV39H2;ALDH1B1;ALDH7A1;AASDHPPT;NSD1;PLOD1
Her2_vs_GTEx,KEGG_Legacy,KEGG_BUTANOATE_METABOLISM,-0.68577095084501,0.938144329896907,0.942528181905771,27,ACADS;ACSM2A;HADH;ALDH2;PDHA2;ACAT1;HMGCL;GAD2;ALDH3A2
Her2_vs_GTEx,KEGG_Legacy,KEGG_AUTOIMMUNE_THYROID_DISEASE,0.695457630650804,0.974117647058824,0.974117647058824,39,CD80;FASLG;HLA-DQA1;HLA-DRA;HLA-DPB1;HLA-DPA1;CTLA4;HLA-DQB1;HLA-DRB1;CD40LG;HLA-A;CD28;HLA-B
Her2_vs_NAT,Hallmark,HALLMARK_E2F_TARGETS,3.09210211555104,3.94084845711461e-36,8.4728241827964e-34,158,KIF4A;UBE2T;PLK1;CDK1;MELK;CDCA8;RRM2;CCNB2;PTTG1;CDKN3;CDC20;KIF2C;MYBL2;SPC24;TK1;JPT1;CKS2;MKI67;TOP2A;DLGAP5;HMMR;KPNA2;LMNB1;EZH2;GINS1;SPC25;TACC3;CENPE;TRIP13;H2AZ1;MAD2L1;DEPDC1;DONSON;ESPL1;H2AX;KIF18B;E2F8;MTHFD2;RACGAP1;RNASEH2A;CDC25A;CHEK1;CCNE1;RAD51AP1;STMN1;PCNA;RFC2;TIMELESS;PLK4;SMC4;HELLS;MCM2;DIAPH3;ATAD2;SNRPB;MCM6;RAN;DCTPP1;RANBP1;MXD3;BRCA2;CTPS1;DSCC1;LIG1;PRDX4;CSE1L;PAICS;POLA2;NUP205;TCF19;RPA3;RAD1;NOP56;GSPT1;CDC25B;TFRC;RFC3;DNMT1;TUBG1;CHEK2;NCAPD2;POLE;SMC6;PA2G4;CNOT9;POLD1;RAD21;GINS3;TBRG4;NOLC1;HMGB2;PRKDC;CDK4;SRSF1;NASP;EIF2S1;PHF5A;SLBP;SYNCRIP;DCK;XRCC6;BRCA1;SMC1A;RAD51C;ASF1A
Her2_vs_NAT,Hallmark,HALLMARK_G2M_CHECKPOINT,2.89400269480323,1.54547855123249e-27,1.66138944257493e-25,152,KIF4A;TPX2;PLK1;CDK1;UBE2C;CCNB2;BUB1;NUSAP1;PTTG1;TROAP;CDKN3;CDC20;CENPF;KIF2C;MYBL2;NDC80;JPT1;CCNA2;CKS2;MKI67;KIF11;EXO1;TOP2A;HMMR;KNL1;KPNA2;CDC6;NEK2;TTK;KIF23;LMNB1;EZH2;CENPA;TACC3;CENPE;H2AZ1;MAD2L1;POLQ;ESPL1;RAD54L;E2F2;H2AX;RACGAP1;SQLE;CDC25A;CCNF;CHEK1;PBK;STMN1;PLK4;SMC4;DBF4;MCM2;MCM6;ODF2;CDC7;H2BC12;DTYMK;GINS2;BRCA2;TRAIP;POLA2;SNRPD1;GSPT1;CDC25B;UCK2;KIF20B;INCENP;DKC1;CHAF1A;SAP30;BCL3;POLE;RAD21;SMC2;NOLC1;ATF5;CBX1;CDK4;SRSF1;ORC5;NASP;LIG3;FANCC;HMGN2
Her2_vs_NAT,Hallmark,HALLMARK_MTORC1_SIGNALING,2.75329108601724,2.60341525376423e-25,1.86578093186436e-23,166,PLK1;RRM2;BUB1;MTHFD2;SQLE;CDC25A;CCNF;HSPE1;PSMD14;G6PD;ARPC5L;TRIB3;MCM2;PPIA;PRDX1;GMPS;PGK1;PSMC4;SHMT2;EPRS1;GAPDH;CALR;TOMM40;PSMB5;HSPA4;CACYBP;RPN1;ALDOA;TPI1;CCT6A;P4HA1;GOT1;ERO1A;PSMA4;PSMA3;EGLN3;ACTR3;SDF2L1;GPI;NUP205;TMEM97;HSPD1;YKT6;GSK3B;NHERF1;DHCR7;UCHL5;PSMD12;TFRC;EIF2S2;ATP5MC1;SRD5A1;PSPH;HMGCS1;SORD;TUBG1;CD9;SLC2A1;IDI1;PFKL;RDH11;HPRT1;RAB1A;IMMT;HSPA5;PIK3R3;SERPINH1;LDHA;PNO1;PSMC2;ASNS;DHCR24;SLC7A11;SLC1A4;ENO1;EEF1E1;HSPA9;HMGCR;HMBS;NFKBIB;SSR1;PSMC6;ATP6V1D;CYP51A1;ACSL3;PDAP1;XBP1;ACLY;HSP90B1;COPS5;PSMD13;PDK1;ITGB2;CORO1A;DHFR;UNG;WARS1
Her2_vs_NAT,Hallmark,HALLMARK_MYC_TARGETS_V1,2.76397868212922,1.58576490658753e-23,8.52348637290798e-22,158,CDC20;CCNA2;KPNA2;H2AZ1;MAD2L1;HSPE1;PSMD14;PSMD3;PCNA;MCM2;PPIA;PGK1;PSMC4;EPRS1;TYMS;MCM6;ILF2;CCT5;RAN;SNRPD3;RANBP1;PPM1G;HDGF;RFC4;PSMB3;HNRNPA3;CTPS1;PSMA7;PSMA4;SNRPA1;PRDX4;PSMB2;PSMD1;SRPK1;ERH;SNRPD1;HSPD1;HNRNPA2B1;ACP1;NOP56;GSPT1;EIF2S2;CSTF2;AIMP2;CCT7;NDUFAB1;GLO1;HDAC2;MRPL9;UBE2L3;PSMA2;PHB1;SET;HNRNPC;RUVBL2;HPRT1;CCT2;TXNL4A;PA2G4;PABPC1;LDHA;LSM2;LSM7;NOP16;NOLC1;GOT2;CDK4;RRM1;SRSF1;PTGES3;XPOT;CDK2;HSP90AB1;PSMC6;CYC1;RNPS1;VBP1;TUFM;PRPS2;PSMD7;EIF2S1;SNRPD2;SRM;SYNCRIP;XRCC6;YWHAQ;NHP2;PSMD8;CAD;TRIM28;COPS5;SMARCC1;MRPL23;TFDP1;APEX1;NCBP2;PRPF31;CLNS1A
Her2_vs_NAT,Hallmark,HALLMARK_GLYCOLYSIS,2.16365728614709,1.77730193164425e-11,7.64239830607028e-10,165,CDK1;KIF20A;HMMR;CENPA;DEPDC1;GFUS;SRD5A3;STMN1;G6PD;GALE;PMM2;PPIA;PGK1;MIF;PSMC4;TXN;SDC1;AKR1A1;EFNA3;ALDOA;PKM;TPI1;P4HA1;CHPF;GMPPA;COPB2;GOT1;ERO1A;EGLN3;SPAG4;P4HA2;COL5A1;ISG20;ALG1;HDLBP;PGAM1;CHST1;VCAN;SDHC;KDELR3;SAP30;NSDHL;FAM162A;SLC25A10;HSPA5;SOD1;FKBP4;LDHA;LCT;GMPPB;VEGFA;MDH2;HAX1;ENO1;CLDN9;GOT2;BPNT1;PFKP;NASP;GUSB;CHST6;IL13RA1;B4GALT4;CLDN3;SLC25A13;XYLT2;PGLS;B4GALT1;GPC4;PDK3;GFPT1;COG2;ELF3;SLC35A3;FUT8;HK2;PLOD1;RPE;ABCB6
Her2_vs_NAT,KEGG_Legacy,KEGG_PROTEASOME,2.53549768509403,9.87064253712614e-11,3.5369802424702e-09,40,PSMD14;PSMD3;PSMC4;PSMB5;PSME4;PSME2;PSMB3;PSMA7;PSMA4;PSMD11;PSMA3;PSMB2;PSMD1;PSMB4;PSMD2;PSMD4;PSMD12;POMP;PSMA2;PSMB7;PSMC2;PSMC6;PSMC1;PSMD7;PSMF1;PSMB1;PSME1;PSMC5;PSMD8;PSMD13;PSMC3;PSMD6;PSMB10
Her2_vs_NAT,KEGG_Legacy,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,2.27907708947093,4.23073555374562e-10,1.2994402057933e-08,101,H2AZ1;H2AX;MACROH2A1;SNRPB;H3C12;H4C8;H2BC12;SNRPD3;H3C15;H3C14;H3C10;CD80;H2BC7;FCGR1A;SNRPD1;H2BC4;H3C4;H2AC16;H2BC11;H2BC13;H4C9;H2BC6;H4C4;H4C14;H3C8;H3C7;H2BC14;FCGR3A;H2BC9;H4C2;H4C5;H2AC8;H2AC4;H4C15;H2BC21;H2BC15;H4C3;H2BC26;H4C1;C8A;H2BC3;H3C1;H2AC21;H2BC10;H2AC6;H3C6;H3C11;H2AC25;H2AC14;HLA-DQA1;HLA-DQB1;H2AC12;H3C13;H2AJ;ACTN2;H4C13;RO60;HLA-DRA;FCGR2A;IFNG;HLA-DRB1;C4B;FCGR3B;C4A
