gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
A1BG-AS1,-0.0139192105528565,2.70143676493941,-0.22715127616536,0.820416993108893,0.999999999855875,-7.17503577388176
A1CF,0.383541207906445,-8.61204347391705,1.88755313703012,0.0597773860465699,0.14802815220199,-5.43236577833877
A2M,0.926511494125543,7.41364352439329,14.3184268209717,3.94151792408178e-38,1.28411935678361e-35,75.8720131722974
A2M-AS1,0.399869963675926,-0.471930087363104,5.78556049984625,1.41714225195829e-08,1.33802398366109e-07,8.84715690806317
A2ML1,1.34125961677341,-3.62651797208629,6.20244160352836,1.33571398043282e-09,1.40272238093323e-08,11.1400927166771
A3GALT2,0.653565078500916,-8.94551797249574,3.29083289890513,0.00108349965856959,0.00477913388149648,-1.87164780673558
A4GALT,0.372011204441581,3.28907993545039,3.92035001561947,0.000103279213450979,0.000568085780332727,0.322137349029151
A4GNT,1.03123757557607,-6.50576345327749,4.31371518469674,2.00472321588473e-05,0.000123821910723549,1.87335077971074
AA06,-0.0358614411845632,-9.91035990639569,-0.58254714239133,0.560511807337249,0.776573793487485,-7.03166437774818
AAAS,-0.0160344427333516,5.07401652251774,-0.405877651904007,0.685039861122201,0.895524851196738,-7.11865512392852
AADAC,2.62405131787317,-5.79392520442152,7.57786946749858,2.27807306208373e-13,3.41277499321889e-12,19.6128658462446
AADACL2,1.3223204193428,-8.79243339883778,5.77623761144163,1.49176820236071e-08,1.40520697666042e-07,8.79742167127605
AAMDC,-0.0849716351608558,5.9194763750931,-0.99324942697263,0.321162136112748,0.530386271979241,-6.70958189769787
AAMP,-0.105988966234048,6.59694524216893,-2.61599943757252,0.00921832890178868,0.0310387638859941,-3.81729374847573
AANAT,0.199190308142438,-6.09390647803297,0.698737286267555,0.485104196156265,0.698774881122791,-6.95753094159585
AAR2,0.0331216326442529,5.13670745470347,0.711422864666479,0.477218432588421,0.690151500244206,-6.94862476861367
AARD,-0.117092456759338,3.48888428588593,-0.604442949634389,0.545876614343365,0.762070962761578,-7.01872029234446
AARS1,-0.0361722362908905,5.61132124743874,-0.575106574049429,0.565528164202806,0.781522828330428,-7.03595446501478
AARS1P1,0.0331083682008551,-9.94695976190471,0.87066466956501,0.38443623590132,0.589597681660933,-6.82323575089788
AARS2,0.0795269174761999,2.48918112237705,1.40270514700275,0.161445907410425,0.323211103237823,-6.22230201270119
