gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
A1BG-AS1,-0.172845014389711,2.28473817779409,-1.52797666445241,0.126804852770621,0.19887985540784,-6.817650702507
A1CF,-0.114630878618576,-8.19430522666506,-0.352445665857857,0.724571348841488,0.901626583175131,-7.9214078259699
A2M,-1.08920623836128,7.52472389993973,-8.91226658690963,2.02457632190412e-18,9.2139677694365e-18,30.3562125979063
A2M-AS1,-1.75090109192484,-0.210016114765089,-15.2996654697721,4.56135734711302e-48,6.4003521112164e-47,98.123714119255
A2ML1,2.31152159302523,-2.28370315947825,6.65683012448621,4.40006137808769e-11,1.44413316003378e-10,13.7343608913219
A3GALT2,-3.61879020653461,-8.35413025424297,-10.8619628958757,3.4980105044722e-26,2.21757123101677e-25,48.0462015774613
A4GALT,-2.59177735737262,3.41887699567462,-18.1503905164806,1.25432176264695e-64,3.05696440588694e-63,136.100921259354
A4GNT,-2.57861710682241,-6.1179622182017,-7.10096765256833,2.21508673451285e-12,7.73016724981929e-12,16.6629870878771
AA06,0.0352250211613505,-9.89917108661435,0.379556852911389,0.704347410405358,0.881166121772769,-7.9114886356692
AAAS,-0.887243448451,5.06040768844807,-14.608119482598,2.56972214135885e-44,3.2044084634701e-43,89.5292608044258
AADAC,-4.29556320467242,-4.12868104214923,-8.57948384066173,3.18742672866859e-17,1.38141319873673e-16,27.6352827357218
AADACL2,-3.87575509564922,-7.91094706537851,-10.9144914888946,2.07808993432132e-26,1.33050330016724e-25,48.5624838310478
AAMDC,-0.185553902150001,5.81942787005968,-1.59644269697425,0.110676250957594,0.175526390842773,-6.71095384473768
AAMP,-0.0277489842559779,6.4793915251019,-0.402794905532058,0.687177114469188,0.863013342749553,-7.90240186812119
AANAT,-1.47806651430505,-5.4591879569773,-3.6837224382673,0.00024099560161724,0.000525000332967415,-1.24159573072206
AAR2,0.685591120704242,4.96331903256782,10.4206863234139,2.56666656763191e-24,1.50526789143304e-23,43.789030627979
AARD,3.13145538344337,2.62648314374533,7.6324675526165,4.96497332625424e-14,1.87711356488396e-13,20.3936001937876
AARS1,0.522357279498891,5.78915687054351,5.86370422830832,5.97424096533557e-09,1.7591303336949e-08,8.9413931435337
AARS1P1,1.77635683940025e-14,-9.95318203674536,4.11506740192985e-13,0.999999999999672,0.999999999999951,-7.98349870896758
AARS2,0.156227475876075,2.45629118283108,1.72607262984141,0.0846142083115832,0.137210659670663,-6.49619415413417
AARSD1,-1.05026873201288,5.08223994925943,-14.1003984314909,1.22963723052727e-41,1.39746742831055e-40,83.3908090191032
AASDH,-0.011082148298633,2.59449520676744,-0.117461753146483,0.906515522079671,0.999999999999951,-7.97660174125568
AASDHPPT,0.837934975452848,4.27776510365652,9.77226720740979,1.08894584021404e-21,5.75304396925007e-21,37.7983246208327
AASS,-4.25140773658372,1.69982872425228,-30.4114071742516,4.75371730323317e-148,1.38906560044166e-145,327.679535476835
AATF,0.467354079905189,5.19671026590457,5.97802825687971,3.04546813474765e-09,9.10940785260525e-09,9.59727239446491
AATK,-2.55394983917386,0.131147952526815,-14.5060996628776,8.98460107093086e-44,1.10004117820503e-42,88.2839266713367
ABAT,0.100280015236157,3.19151772746283,0.562280846577518,0.574038861642789,0.744477579245171,-7.8254786326622
ABCA1,-1.3999291179956,2.56075430351754,-10.2392162976023,1.44056246604692e-23,8.19247643210952e-23,42.0803146074678
ABCA10,-7.0831519891654,0.0455617689130333,-33.1131313776833,1.56012152262116e-167,7.37001407286234e-165,372.441277086563
ABCA4,-0.924384628406974,-0.625216538563957,-3.63293990816495,0.000293093181842118,0.000632754447873638,-1.42510351571399
ABCA5,-2.97887823768411,3.01243862639843,-22.2372029233842,8.10645643875643e-91,4.47893569785794e-89,196.217461006736
ABCA6,-4.61147644320299,1.64440654328336,-26.3235816070327,6.47037704371576e-119,7.87108870931672e-117,260.751045176747
ABCA8,-5.88548209751144,1.20994013146939,-22.6840987025123,8.15105226601648e-94,4.86386158795729e-92,203.100946631024
ABCA9,-5.83187034027426,0.463812707690153,-27.8871867573548,5.58832961682504e-130,9.26290144206369e-128,286.166268196877
ABCB1,-2.53668390892162,1.16688905925772,-15.2445714564879,9.1630745589901e-48,1.27375274791572e-46,97.4294309494072
ABCB10P3,0.845595733875077,-7.48871913022979,2.32154112953743,0.0204390224693779,0.0365020258882268,-5.29591937349824
ABCB10P4,2.17009542915187,-7.44521305508572,5.85118088436098,6.42736342646247e-09,1.89039316135366e-08,8.8702691757404
ABCB11,-3.40493985948874,-5.55339337122916,-9.43794648232272,2.17589949068509e-20,1.08542230137237e-19,34.8358953472918
ABCB4,0.215983316404267,-0.43450509137573,1.53197525220991,0.125815108680508,0.197458662261368,-6.81154735610989
ABCB6,0.205558650753336,4.16676260186829,1.79362986731398,0.073145933596094,0.119868659912563,-6.37766450640261
ABCB7,-0.110592466565099,3.77270346775341,-1.49099931887192,0.136247408050171,0.212396685390718,-6.87333933113077
ABCB8,0.0745877856780024,4.02521146306171,0.932458341745155,0.351303635971795,0.491138909834495,-7.54903287862961
