gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
A1BG-AS1,0.943033734636385,2.28473817779409,9.06671846854392,5.46641126574998e-19,2.43616290749084e-17,32.3073673785555
A1CF,-1.13743438300798,-8.19430522666506,-3.80346953993717,0.000150504001417266,0.000660047256099488,0.0482164521917685
A2M,0.385426857726619,7.52472389993973,3.42991265299611,0.000626093688635643,0.00243562990813734,-1.27906901930892
A2M-AS1,0.546001730818714,-0.210016114765089,5.18892481589153,2.51575927976524e-07,1.88193932503737e-06,6.12649267876374
A2ML1,-3.38056191148023,-2.28370315947825,-10.5881832941714,5.11120865914456e-25,5.55065510478136e-23,45.9622750191638
A3GALT2,0.467653239625426,-8.35413025424297,1.52662332318881,0.127141207574652,0.258532921120306,-5.93850973462541
A4GALT,1.0435511475716,3.41887699567462,7.94813178608555,4.65021664828279e-15,1.16230811886179e-13,23.4348688679677
A4GNT,0.541001698237648,-6.1179622182017,1.62028846580188,0.105455979329349,0.221476309877821,-5.7923212785511
AA06,-0.129108391244223,-9.89917108661435,-1.51301446909549,0.130562264845561,0.264125104188322,-5.95902893036525
AAAS,0.345675613426831,5.06040768844807,6.18989512296659,8.47445940002875e-10,9.43070581996132e-09,11.6246500916173
AADAC,-1.91242065896699,-4.12868104214923,-4.15420104620666,3.51627234884913e-05,0.000175312618215971,1.415797030879
AADACL2,0.431031752677338,-7.91094706537851,1.32013845331432,0.187062511414321,0.354303879715878,-6.23016131528247
AAMDC,0.233936981153702,5.81942787005968,2.18899697356365,0.0288059786171451,0.0736227824999423,-4.71907900638435
AAMP,0.178467969441657,6.4793915251019,2.81747582407785,0.00492662260380236,0.0155397497309341,-3.16404586309709
AANAT,-0.578248902275403,-5.4591879569773,-1.56736727743969,0.117315510119986,0.241709007693602,-5.87598296170126
AAR2,0.115081697127718,4.96331903256782,1.90239385353157,0.0573797679437686,0.132602702209391,-5.29973668628947
AARD,1.37937974043138,2.62648314374533,3.65650034434054,0.000267730894812151,0.00111942240486142,-0.489948210737151
AARS1,-0.491707540440049,5.78915687054351,-6.00308247598471,2.6233378192109e-09,2.71371850904065e-08,10.5295308364174
AARS1P1,0.0188402380952404,-9.95318203674536,0.47467478763821,0.635112695858931,0.856568055359037,-6.98378695759765
AARS2,0.0679083951043213,2.45629118283108,0.815996233372973,0.414678358662383,0.647833511432872,-6.76489304046001
AARSD1,0.656210385041646,5.08223994925943,9.58157900389702,6.07342118832962e-21,3.52756250331997e-19,36.728955876921
AASDH,0.341091831700111,2.59449520676744,3.93193995937493,8.95136835080631e-05,0.000412616009977645,0.53555363372918
AASDHPPT,0.0664093311872422,4.27776510365652,0.842320089854571,0.399791292344371,0.631045519307726,-6.74320723346714
AASS,1.0430409987995,1.69982872425228,8.11461976149724,1.28999054818822e-15,3.51910414801222e-14,24.6903013792002
AATF,0.0601633038137193,5.19671026590457,0.83696373272526,0.402794136450117,0.634231265126499,-6.74767556580969
AATK,1.02247524896377,0.131147952526815,6.3161747153545,3.88010011774481e-10,4.55205123085095e-09,12.3826352365105
ABAT,2.23052874575847,3.19151772746283,13.6022189290389,4.52743642522996e-39,2.17501115316471e-36,77.8855695842357
ABCA1,0.238098391062057,2.56075430351754,1.89400084523391,0.0584861738866265,0.134720204196874,-5.31552351860188
ABCA10,1.7739816928538,0.0455617689130333,9.01957059802236,8.16869226745313e-19,3.52947276873005e-17,31.9129252978559
ABCA4,0.644923711554591,-0.625216538563957,2.75661986389269,0.00593647373942325,0.018333341868622,-3.33147917071385
ABCA5,0.781797751750706,3.01243862639843,6.34723915090536,3.19487677388919e-10,3.79847262076825e-09,12.5712794980231
ABCA6,0.793106370751119,1.64440654328336,4.92378930457593,9.78267678811049e-07,6.53192440240763e-06,4.82408527651597
ABCA8,1.49474350716115,1.20994013146939,6.26569424411052,5.31122291243676e-10,6.11211133699178e-09,12.0779197231793
ABCA9,1.00667405041467,0.463812707690153,5.23538659070737,1.9701027032564e-07,1.50230269090932e-06,6.36142444019022
ABCB1,0.749258031876855,1.16688905925772,4.89714891802249,1.11737272078347e-06,7.39626632365403e-06,4.69683033167111
ABCB10P3,0.164172335266924,-7.48871913022979,0.490203730671047,0.62408717103534,0.846896479907391,-6.97634043779834
ABCB10P4,0.456208355121391,-7.44521305508572,1.33779929890563,0.181237450901895,0.345344155184088,-6.20686494770185
ABCB11,-0.162797171044226,-5.55339337122916,-0.49076994214451,0.623686730520935,0.846555726936376,-6.97606439796622
ABCB4,0.198420961245618,-0.43450509137573,1.53067197479358,0.126137036152059,0.256822653020182,-5.93236993620229
ABCB6,-0.592421676023485,4.16676260186829,-5.62200265626675,2.38996450182781e-08,2.12955529204047e-07,8.39331384879289
ABCB7,0.191947240954682,3.77270346775341,2.81447121940381,0.00497257602450725,0.0156742320772502,-3.17239702352382
ABCB8,0.307838389447051,4.02521146306171,4.18550186447333,3.07160510876675e-05,0.000154858725014025,1.54352988866401
ABCB9,-0.528874435970367,2.14368184863036,-4.46060727738135,9.00870907672668e-06,5.024455924257e-05,2.70605380272975
ABCC1,-0.0132921311480381,3.6346109773391,-0.149239533440006,0.881391890366396,1,-7.0847056338765
ABCC10,-0.241443795710951,3.38452529638347,-3.37651368526361,0.000759685225313952,0.00289961190766209,-1.45784883914758
ABCC11,-1.58377720657477,1.55588360561977,-4.80865132138341,1.72985789584791e-06,1.10430387837642e-05,4.27884475039526
ABCC12,-2.83067172143046,-4.42189146148962,-6.0207312278612,2.36082261098685e-09,2.45830845282187e-08,10.6316477130341
ABCC2,-2.61038021846131,-1.93864792087728,-13.734434155191,9.57376866746607e-40,4.84569462697604e-37,79.4203540761344
ABCC3,-0.652882393450588,2.85970870055556,-3.49268132415325,0.000497127046663668,0.00197153617051001,-1.06540967817485
ABCC5,0.531776525720807,4.15272982101596,4.03936563926534,5.7304354121401e-05,0.000273486212025087,0.955137933947436
ABCC5-AS1,-0.139975645394745,-9.33023198824186,-0.54892604090637,0.583167234487646,0.811671295187315,-6.94601572581842
ABCC6,-0.0575669937137626,1.43073748476989,-0.268256813467129,0.788551774233003,0.981370427611866,-7.06000687872167
ABCC8,1.66989629236788,1.1016755674961,5.69651627009314,1.56737022302568e-08,1.4395833312197e-07,8.80064529473774
ABCD1,-0.707587848981479,3.0249293718968,-6.65828621174872,4.358366804947e-11,5.95916781087399e-10,14.5074162979705
ABCD1P2,-0.231712034632034,-9.84168242725913,-2.4068714342578,0.0162532761962911,0.044778660624774,-4.22372755781736
ABCD2,0.289631542608638,-1.82693283076914,1.17738978030628,0.239293795203626,0.430938644847294,-6.40712909177225
ABCD3,0.866620701029632,5.08576085049274,8.59865254538358,2.72604719848991e-17,9.56275764777204e-16,28.4705284821036
ABCD4,0.368460811239899,4.61290077301224,5.34958021790094,1.0713863808754e-07,8.57918408145761e-07,6.94729644455454
ABCE1,-0.115228602429593,4.93085160877037,-1.54108140449388,0.123583618062564,0.252494346598812,-5.91650965682789
